time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-7.06122291901714,5.270170800840083,22.06164391574545,0.5309448326548196,0.28365642868383567,0.0,-6.277515006827223,5.660949207139176,3.9522727876534556,0.26143290535436325,-0.021297700448564258,0.0,425.2752093233807,426.5058930126494,427.9478143704455,426.72356695407524
3.660000000000003,-7.442959626680517,5.617051832034205,22.294021115647496,0.5465499436979426,0.28209073510535276,0.0,-6.447075360229438,5.902289147738426,3.792742196877576,0.25725015922976724,-0.038017140960391785,0.0,441.2046776751931,439.82147312786174,440.1678046228932,439.8902195097263
3.720000000000003,-7.834930155765969,5.978620133944688,22.516813674952385,0.5615299805919998,0.2806285300448961,0.0,-6.618613563597081,6.1504493893503644,3.632761304017097,0.22683563934025505,-0.005753639926383811,0.0,441.2992896200653,443.95508627790053,443.40091298395066,440.9560961298305
3.780000000000003,-8.238750872307849,6.358030357549881,22.734366402875523,0.5752492747864384,0.2805594872911463,0.0,-6.841808998558143,6.4964583854243765,3.6168420027120143,0.23205929199474915,0.006752458399174476,0.0,498.24764601620507,499.16141106365114,496.8618783611966,497.29064957398896
3.840000000000003,-8.65396204156455,6.754478790004513,22.944855212033538,0.5890355766342665,0.280738411386082,0.0,-6.998794016684994,6.718818339296019,3.3988906518608992,0.22476231864323795,-0.005891511732261842,0.0,427.1983682900712,426.1184209449675,427.3027822185803,426.7348736342286
3.900000000000003,-9.07985925302371,7.166695852955158,23.1456754311594,0.6026144004297782,0.28018828837217846,0.0,-7.197678294128049,7.021695320844952,3.29358453045346,0.22924347265820325,-0.016696035176794174,0.0,472.72134052018805,471.8878855845142,472.70419423307993,473.09692955971093
3.960000000000003,-9.51981625589937,7.601325393663122,23.346016758695654,0.6165328140628326,0.27902584113483453,0.0,-7.466844400959467,7.465236056102125,3.3811299998540187,0.2369311838357172,-0.02535468031242926,0.0,544.3320030284787,543.7522100131562,543.6758868623338,544.2335533057412
4.020000000000002,-9.972594199936996,8.055965277824306,23.541882316786,0.6303128619210128,0.2771020520295142,0.0,-7.625917322292978,7.6896823281195905,3.147211413141122,0.20838722873524343,-0.05092534915439827,0.0,435.6809704856601,433.536343334056,433.68948205417774,431.3374912346548
4.080000000000001,-10.434753990830302,8.523715094570553,23.723071651946274,0.6427758729838065,0.2737884077126589,0.0,-7.779604340375305,7.902232934203179,2.8922478526260833,0.20634369612179268,-0.06562923937457295,0.0,427.4657339729438,426.20809397207944,424.95427731586426,424.82361427568145
4.14,-10.906544327942868,9.005065104685203,23.88998674900111,0.6556049375042825,0.27020008257002903,0.0,-7.946797706474499,8.142862321371046,2.671084367364157,0.22563978166256668,-0.05015723517924972,0.0,439.4284467980598,440.70701390769847,440.5067606708192,442.14512014405454
4.199999999999998,-11.387572138672738,9.499083039497108,24.04121000959857,0.6691420194699331,0.26725840592299477,0.0,-8.087793145000312,8.32476333972488,2.369793827557119,0.2255745832288022,-0.04686068927600046,0.0,406.7895743756141,407.08306620742394,407.69875603483115,407.7484772991081
